J1Sun		
J1Mon		
M3Thu		<br>‘When|<br>The Lord said to the Twelve … ‘When
M3Fri		<br>‘Everyone|<br>The Lord said to the Twelve … ‘Everyone
M3Sat		<br>‘Everyone|<br>The Lord said … ‘Everyone
M3Sun		<br>‘The lamp|<br>The Lord said …‘The lamp
M4Mon		<br>Now John|<br>John
M4Tue		<br>‘To|<br>The Lord said … ‘To
M4Wed		<br>Then he|<br>Jesus
M4Thu		<br>‘Everything|<br>The Lord said … ‘Everything
M4Fri		<br>On that occasion Jesus|<br>Jesus
M4Sat		
M4Sun		<br>When he|<br>When Jesus
M5Mon		<br>Then, moving on from there, he|<br>Jesus
M5Tue		The Pharisees went outside and conspired against him|The Pharisees conspired against Jesus%known, … Then|known. … Then
M5Wed		<br>Then some|<br>Some%see a sign from you.’ But he|see a sign from you.’ But Jesus
M5Thu		<br>He|<br>Jesus%. He said, ‘Listen. A sower went out to sow.’<br><br>|.<br>
M5Fri		<br>Then he|<br>Jesus
M5Sat		<br>As Jesus passed on from there|<br>As Jesus passed by
M5Sun		<br>When he|<br>When Jesus
M6Mon		<br>Then the disciples came up to him|<br>The disciples came up to Jesus
M6Tue		<br>He|<br>Jesus
M6Wed		<br>He|<br>Jesus
M6Thu		<br>Then he|<br>Jesus
M6Fri		<br>‘Again, the|<br>The Lord said … ‘The
M6Sat		<br>He was telling them these things|<br>Jesus was speaking
M6Sun		<br>He|<br>Jesus
M7Mon		<br>and returned|<br>Jesus returned
M7Tue		<br>At that time Herod|<br>Herod
M7Wed		<br>The men of that district recognised him|<br>The men of that district recognised Jesus
M7Thu		<br>Then his disciples|<br>Jesus’ disciples
M7Fri		<br>Moving on from there, Jesus|<br>Jesus
M7Sat		<br>‘Anyone|<br>The Lord said … ‘Anyone
M7Sun		<br>As Jesus passed on from there|<br>As Jesus was walking along
M8Mon		<br>Then the Pharisees and Sadducees came, testing. They demanded that he|<br>The Pharisees and Sadducees came, testing. They demanded that Jesus
M8Tue		<br>Jesus said to them|<br>Jesus said to his disciples
M8Wed		<br>Then he instructed|<br>The Lord … instructed
M8Thu		<br>Then Jesus|<br>Jesus
M8Fri		His disciples|Jesus’ disciples
M8Sat		<br>‘Whoever|<br>The Lord said … ‘Whoever
M8Sun		
M9Mon		<br>At that time the|<br>The
M9Tue		<br>‘Truly|<br>The Lord said to the disciples … ‘Truly
M9Wed		<br>‘The|<br>The Lord said … ‘The
M9Thu		
M9Fri		
M9Sat		
M9Sun		<br>Immediately afterwards Jesus|<br>Jesus
M10Mon		<br>In the morning he|<br>In the morning Jesus
M10Tue		<br>He|<br>Jesus
M10Wed		<br>‘But what|<br>The Lord said … ‘What
M10Thu		<br>‘This is why I am telling you|<br>The Lord said … ‘I tell you
M10Fri		<br>On that day Sadducees, those who say that there is no resurrection, came up to him|<br>The Sadducees, those who say that there is no resurrection, came up to Jesus
M10Sat		
M10Sun		<br>When they reached the crowd a man came up to him|<br>A man came up to Jesus
M11Mon		<br>‘Woe to you|<br>The Lord said … ‘Woe to you
M11Tue		<br>‘Woe to you|<br>The Lord said … ‘Woe to you
M11Wed		<br>‘Woe to you|<br>The Lord said … ‘Woe to you
M11Thu		<br>‘But those|<br>The Lord said to his disciples … ‘Those
M11Fri		<br>‘for just|<br>The Lord said to his disciples … ‘Just
M11Sat		<br>Then the Pharisees came to him|<br>The Pharisees came to Jesus
M11Sun		<br>‘In this way the|<br>The Lord said … ‘The
M12Mon		
M12Tue		<br>Walking beside the Sea of Galilee, he|<br>Walking beside the Sea of Galilee, Jesus%for they were fishermen. Jesus|for they were fishermen. He
M12Wed		<br>There was a man in their|<br>There was a man in the
M12Thu		<br>As soon as they|<br>As soon as Jesus and his disciples …
M12Fri		came and asked him, ‘Why|came and asked Jesus, ‘Why
M12Sat		<br>On leaving Jericho, a great crowd followed him|<br>On leaving Jericho, a great crowd followed Jesus
M12Sun		<br>Then someone came up and asked him|<br>Someone came up and asked Jesus
M13Mon		with the Herodians about him,|with the Herodians about Jesus
M13Tue		<br>Then he|<br>Jesus
M13Wed		<br>and again|<br>Again%When his family heard about it|When Jesus’ family heard about it
M13Thu		<br>‘Truly|<br>The Lord said … ‘Truly
M13Fri		<br>Again he|<br>Jesus
M13Sat		<br>Then the Pharisees went away and discussed how they might catch him|<br>The Pharisees went away and discussed how they might catch Jesus
M13Sun		<br>‘Listen|<br>The Lord said … ‘Listen
M14Mon		<br>When he|<br>When Jesus
M14Tue		<br>He also told them,|<br>The Lord told his disciples …
M14Wed		<br>On that day when evening came, he said to them|<br>On that day when evening came, Jesus said to the disciples
M14Thu		<br>They|<br>Jesus
M14Fri		<br>Then one|<br>One
M14Sat		<br>Then Jesus|<br>Jesus
M14Sun		<br>‘The|<br>The Lord told this parable … ‘The
M15Mon		<br>And he went with him. A large crowd followed him|<br>A large crowd followed Jesus
M15Tue		<br>From there he|<br>Jesus
M15Wed		<br>He|<br>Jesus
M15Thu		
M15Fri		<br>He|<br>Jesus
M15Sat		<br>Jesus left, and as he|<br>As Jesus
M15Sun		<br>One of them, a lawyer, questioned him|<br>One of the Pharisees, a lawyer, questioned Jesus
M16Mon		<br>As they left the boat he|<br>As they left the boat Jesus
M16Tue		<br>And so the Pharisees and the scribes asked him|<br>The Pharisees and the scribes asked Jesus%person.’<br><br>|person. Let those who have ears for listening, listen.’<br><br>
M16Wed		<br>He|<br>Jesus
M16Thu		<br>From there he|<br>Jesus
M16Fri		
M16Sat		<br>‘Truly|<br>The Lord said … ‘Truly
M16Sun		</em><br>‘It is also like|; Luke 8:8b</em><br>The Lord said … ‘The Kingdom of Heaven is like%teeth.”’<br><br><em>Luke 8:8</em><br>‘And some fell into good soil, and it grew and bore fruit a hundred times over.’|teeth.”’ …
M17Mon		<br>They reached Jericho. Then as he|<br>As Jesus
M17Tue		
M17Wed		<br>‘for truly|<br>The Lord said … ‘Truly
M17Thu		<br>They|<br>Jesus
M17Fri		<br>He|<br>Jesus
M17Sat		<br>‘At that time the|<br>The Lord said … ‘The
M17Sun		<br>Leaving there, Jesus|<br>Jesus
L1Mon		<br>Herod the Tetrarch who had been censured by him|<br>Herod the Tetrarch who had been censured by John
L1Tue		
L1Wed		
L1Thu		<br>Then he|<br>Jesus
L1Fri		<br>They were all speaking approvingly of him|<br>They were all speaking approvingly of Jesus
L1Sat		<br>Then he|<br>Jesus
L1Sun		<br>He|<br>Jesus
L2Mon		<br>And his|<br>Jesus’
L2Tue		
L2Wed		<br>They asked him|<br>The scribes and the Pharisees … asked Jesus
L2Thu		<br>In those days he|<br>In those days Jesus
L2Fri		<br>He|<br>Jesus
L2Sat		<br>One day when he|<br>One day when Jesus
L2Sun		<br>‘|<br>The Lord said … ‘
L3Mon		<br>‘But woe|<br>The Lord said … ‘Woe
L3Tue		<br>‘|<br>The Lord said … ‘
L3Wed		<br>‘|<br>The Lord said … ‘
L3Thu		<br>And this report about him|<br>News about Jesus
L3Fri		<br>‘|<br>The Lord said … ‘
L3Sat		<br>After that he went out and saw|<br>Jesus saw
L3Sun		<br>On the following day he|<br>Jesus
L4Mon		<br>One of the Pharisees asked him|<br>One of the Pharisees asked Jesus
L4Tue		<br>After that he|<br>Jesus
L4Wed		<br>Then one day he|<br>One day Jesus
L4Thu		<br>Herod the Tetrarch heard about everything that was being done by him|<br>Herod the Tetrarch heard about everything that was being done by Jesus
L4Fri		the Twelve came up and said to him|the Twelve came up and said to Jesus
L4Sat		<br>As he|<br>As Jesus
L4Sun		<br>‘The sower|<br>The Lord told this parable … ‘The sower%’ Saying this, he exclaimed, ‘Let those who have ears for listening, listen.’|’ …%endures.’<br>|endures.’ … Saying this, he exclaimed, ‘Let those who have ears for listening, listen.’<br>
L5Mon		<br>Once when he|<br>Once when Jesus
L5Tue		<br>He|<br>Jesus
L5Wed		<br>‘|<br>The Lord said to his disciples … ‘
L5Thu		<br>Then John spoke up. He|<br>John
L5Fri		<br>After this the|<br>The
L5Sat		<br>When he|<br>When Jesus
L5Sun		<br>‘There|<br>The Lord told this parable … ‘There
L6Mon		<br>Then turning to the disciples, he said|<br>Turning to the disciples, Jesus said
L6Tue		<br>He was praying|<br>Jesus was praying
L6Wed		<br>‘And so I|<br>The Lord said … ‘I
L6Thu		<br>He|<br>Jesus
L6Fri		<br>‘The one|<br>The Lord said … ‘The one
L6Sat		<br>‘No one|<br>The Lord said … ‘No one
L6Sun		<br>He|<br>Jesus
L7Mon		<br>With the crowds gathering, he|<br>With the crowds gathering, Jesus
L7Tue		<br>‘The lamp|<br>The Lord said … ‘The lamp
L7Wed		<br>‘But woe|<br>The Lord said … ‘Woe
L7Thu		<br>‘Woe|<br>The Lord said … ‘Woe
L7Fri		<br>‘There|<br>The Lord said … ‘There
L7Sat		<br>Calling together his twelve disciples, he|<br>Calling together his twelve disciples, Jesus
L7Sun		<br>Then a man|<br>A man
L8Mon		<br>Someone from the crowd said to him|<br>Someone from the crowd said to Jesus
L8Tue		<br>The Lord replied|<br>The Lord said
L8Wed		<br>‘But the one who, unknowingly, has done things which deserve a flogging, will receive a lesser beating. From|<br>The Lord said … ‘From
L8Thu		<br>At that time some of those present told|<br>Some of those present told
L8Fri		<br>On that day some Pharisees came up, saying to him|<br>Some Pharisees came up to Jesus saying
L8Sat		from the mountain, a great crowd met him|from the mountain, a great crowd met Jesus%God. As they were all marvelling at everything that Jesus had done, he said to his disciples.<br>|God.<br>
L8Sun		<br>Then one of the lawyers stood up, testing him|<br>One of the lawyers stood up, testing Jesus
L9Mon		<br>As he|<br>As Jesus%… He also said| … He said
L9Tue		<br>Great crowds were travelling with him|<br>Great crowds were travelling with Jesus
L9Wed		<br>All the tax collectors and the sinners were coming up to him|<br>All the tax collectors and the sinners were coming up to Jesus
L9Thu		<br>Then he said|<br>Jesus said
L9Fri		<br>He told them|<br>Jesus told the Pharisees
L9Sat		<br>As they went on their way, someone said to him|<br>As they went on their way, someone said to Jesus
L9Sun		<br>Then he told them a parable. He said,|<br>The Lord told this parable …%… And some fell into good soil, and it grew and bore fruit a hundred times over.’ Saying|… Saying
L10Mon		<br>On being asked by the Pharisees when the Kingdom of God would come, he|<br>On being asked by the Pharisees when the Kingdom of God would come, Jesus
L10Tue		<br>‘And as it was|<br>The Lord said … ‘As it was
L10Wed		<br>They were bringing babies to him|<br>They were bringing babies to Jesus
L10Thu		<br>Taking the Twelve aside, he|<br>Taking the Twelve aside, Jesus
L10Fri		<br>and so he said,|<br>The Lord told this parable …
L10Sat		<br>‘Listen|<br>The Lord said to the Seventy … ‘Listen
L10Sun		<br>He|<br>Jesus
L11Mon		<br>And, on the descent from the Mount of Olives, as he|On the descent from the Mount of Olives, as Jesus
L11Tue		<br>Then he|<br>Jesus
L11Wed		<br>On one of those days when he|<br>On one of those days when Jesus
L11Thu		<br>He|<br>Jesus
L11Fri		<br>At that moment the chief priests and the scribes wanted to seize him|<br>The chief priests and the scribes wanted to seize Jesus
L11Sat		<br>‘Do not be afraid|<br>The Lord told his disciples … ‘Do not be afraid
L11Sun		</em><br>He told him,|; Matthew 22:14</em><br>The Lord told this parable …%supper.”’<br><br><em>Matthew 22:14</em><br>‘Because|supper.” … Because
L12Mon		came up and questioned him|came up and questioned Jesus
L12Tue		<br>‘But before|<br>The Lord told his disciples … ‘Before
L12Wed		votive offerings. He said|votive offerings. Jesus said
L12Thu		<br>‘When|<br>The Lord said … ‘When
L12Fri		<br>By day he|<br>By day Jesus
L12Sat		<br>He said|<br>Jesus said
L12Sun		<br>and on entering a village ten men|<br>As Jesus was entering a village, ten men
L13Mon		<br>The Pharisees came up and began to debate with him|<br>The Pharisees came up and began to debate with Jesus
L13Tue		<br>Then he|<br>Jesus
L13Wed		<br>But he put them on their honour not to tell anyone about it|<br>Jesus put his disciples on their honour not to tell anyone that he was the Christ
L13Thu		<br>and they kept the matter to themselves. They were|<br>Peter, James and John … were%questioned him|questioned Jesus
L13Fri		<br>He arrived in Capernaum, and when he was inside the house he asked them|<br>Jesus arrived in Capernaum, and when he was inside the house he asked the disciples
L13Sat		<br>As he|<br>As Jesus
L13Sun		<br>Then there was a ruler who questioned him|<br>There was a ruler who questioned Jesus
L14Mon		<br>‘But for|<br>The Lord said, ‘For
L14Tue		<br>The Pharisees came up to him|<br>The Pharisees came up to Jesus
L14Wed		<br>He|<br>Jesus
L14Thu		<br>As he|<br>As Jesus
L14Fri		
L14Sat		<br>‘The|<br>The Lord said … ‘The
L14Sun		<br>As he|<br>As Jesus
L15Mon		<br>They reached Jericho. Then as he|<br>As Jesus
L15Tue		
L15Wed		<br>In reply Jesus told them|<br>Jesus said to the Twelve
L15Thu		<br>They arrive|<br>Jesus arrives
L15Fri		<br>He|<br>Jesus
L15Sat		<br>‘Have|<br>The Lord said … ‘Have
L15Sun		<br>He|<br>Jesus
L16Mon		<br>They sent to him|<br>The chief priests and scribes and elders sent to Jesus
L16Tue		<br>Then the Sadducees approached him|<br>The Sadducees approached Jesus
L16Wed		observing that he|observing that Jesus
L16Thu		As he taught them, he|As he taught them, Jesus
L16Fri		<br>As he|<br>As Jesus
L16Sat		<br>He|<br>Jesus
L16Sun		<br>‘Two|<br>The Lord told this parable … ‘Two
L17Mon		<br>‘Watch|<br>The Lord said … ‘Watch
L17Tue		<br>‘When|<br>The Lord said … ‘When
L17Wed		<br>‘And in|<br>The Lord said … ‘In
L17Thu		<br>‘Heaven|<br>The Lord said … ‘Heaven
L17Fri		<br>While he|<br>While Jesus
L17Sat		<br>‘Beware|<br>Jesus said to his disciples, ‘Beware
L17Sun		<br>He said,|<br>The Lord told this parable …
L18Mon		<br>As they were approaching Jerusalem at Bethsphage and Bethany near the Mount of Olives, he|<br>As they were approaching Jerusalem at Bethsphage and Bethany near the Mount of Olives, Jesus
L18Tue		went to the chief priests to betray him|went to the chief priests to betray Jesus
L18Wed		<br>And with that, while he was still speaking,|<br>While Jesus was still speaking,
L18Thu		
L18Fri		<br>They brought him|<br>They brought Jesus
L18Sat		<br>He replied|<br>Jesus said
L18Sun		<br>‘When|<br>The Lord said … ‘When
L19Mon		<br>As he|<br>As Jesus
L19Tue		<br>Then going out, he|<br>Going out, Jesus
L19Wed		
L19Thu		<br>They began to lay charges against him|<br>The members of the Sanhedrin began to lay charges against Jesus
L19Fri		
L19Sat		<br>‘|<br>The Lord said … ‘
L19Sun		<br>‘For if|<br>The Lord said … ‘If
A1Sun		
A1Mon	<br>Then they|<br>The Apostles	
A1Tue	<br>Then Peter|<br>Peter	
A1Wed	<br>‘Men|<br>Peter said to the people … ‘Men	
A1Thu	<br>And Peter told them|<br>Peter said to the people	
A1Fri		
A1Sat		
A2Sun		
A2Mon	<br>‘Repent, therefore,|<br>Peter said to the people … ‘Repent	
A2Tue	<br>As they|<br>As the Apostles	
A2Wed	<br>When they saw|<br>When the Jews saw	
A2Thu	<br>On being released, they|<br>On being released, Peter and John	
A2Fri		
A2Sat	<br>They obeyed, and entering the Temple at daybreak they|<br>On entering the Temple at daybreak the Apostles	
A3Sun		
A3Mon	Then Solomon built him|Solomon built God	
A3Tue		
A3Wed		
A3Thu		
A3Fri	<br>Philip meanwhile|<br>Philip	
A3Sat	<br>and after accepting something to eat he was strengthened. Saul|<br>Saul	
A4Sun		
A4Mon		
A4Tue	<br>Peter went down to the men|<br>Peter went down to those who had arrived	
A4Wed	<br>they found out and fled|<br>Paul and Barnabas fled	
A4Thu		
A4Fri	<br>While Peter was still speaking of these matters|<br>While Peter was still speaking	
A4Sat		
A5Sun	<br>Now those|<br>Those	
A5Mon	<br>Realising this, he|<br>Peter	
A5Tue		
A5Wed		
A5Thu	<br>But when the disciples surrounded him, he got up and went into the city. And on the following day he|<br>On the following day Paul	
A5Fri	<br>Some of the believers from the sect of the Pharisees objected, saying, ‘It is necessary to circumcise them|<br>Some of the believers from the sect of the Pharisees were saying, ‘It is necessary to circumcise the Gentile believers	
A5Sat		
A6Sun		
A6Mon	<br>Passing through Amphipolis and Apollonia, they|<br>Passing through Amphipolis and Apollonia, Paul and Silas	
A6Tue	<br>They took hold of him|<br>The Athenians took hold of Paul	
A6Wed	<br>On landing at Caesarea, he|<br>On landing at Caesarea, Paul	
A6Thu		
A6Fri		
A6Sat		
A7Sun	Asia, …|Asia. …	
A7Mon	<br>We left the following day, arrived at Caesarea, and|<br>We arrived at Caesarea and	
A7Tue	<br>Then on the following day Paul accompanied the men|<br>On the following day Paul accompanied the four others	
A7Wed		
A7Thu	<br>A number of days later King|<br>King	
A7Fri		
A7Sat		
A8Sun	<br>When the Day of Pentecost arrived they|<br>When the day of Pentecost arrived the Apostles	
E1Mon	<br>for the|<br>The	
E1Tue		
E1Wed		
E1Thu	<br>Since they|<br>Since those suppressing the truth …	
E1Fri		
E1Sat	<br>to all in Rome who are beloved of God, called to be saints. Grace|<br>Grace	
E1Sun	<br>These, through faith,|<br>The holy ones of old … through faith	
E2Mon	<br>For someone|<br>A person	
E2Tue	<br>Now for|<br>For	
E2Wed	<br>For the|<br>The	
E2Thu	<br>For if|<br>If	
E2Fri	<br>For if|<br>If	
E2Sat		
E2Sun	<br>but glory|<br>Glory	
E3Mon		
E3Tue	<br>Now we|<br>We	
E3Wed		
E3Thu		
E3Fri		
E3Sat		
E3Sun		
E4Mon	<br>Truly he|<br>Truly God	
E4Tue	<br>Indeed, Scripture|<br>Scripture%known. Do you not know what the Scripture says of Elijah? How he pleads with God about Israel and says.<br>|known.<br>	
E4Wed		
E4Thu		
E4Fri	<br>Now brothers|<br>Brothers	
E4Sat	<br>In this way you|<br>You	
E4Sun		
E5Mon	<br>For just|<br>Just	
E5Tue		
E5Wed	<br>Accept one another therefore|<br>Accept one another	
E5Thu		
E5Fri		
E5Sat		
E5Sun		
E6Mon		
E6Tue		
E6Wed		
E6Thu		
E6Fri	<br>Therefore judge|<br>Judge	
E6Sat		
E6Sun		
E7Mon		
E7Tue	<br>for you were bought at a price. Glorify God then, in|<br>Glorify God in	
E7Wed	<br>As for the others I|<br>I	
E7Thu		
E7Fri		
E7Sat		
E7Sun		
E8Mon		
E8Tue	<br>But God was not pleased with most of them|<br>God was not pleased with most of our ancestors	
E8Wed	<br>so that those who think they are standing firm may take heed and not fall|<br>Those who think they are standing firm are to take heed so that they do not fall	
E8Thu	<br>But if|<br>If	
E8Fri	<br>because the man did not come from the woman, but the woman from the man; and because the man|<br>The man did not come from the woman, but the woman from the man; and the man	
E8Sat		
E8Sun	<br>Now I|<br>I	
E9Mon	<br>for if|<br>If	
E9Tue	<br>For just|<br>Just	
E9Wed		
E9Thu		
E9Fri	<br>What should you do then, brothers and sisters? Whenever|<br>Brothers and sisters, whenever	
E9Sat		
E9Sun		
E10Mon		
E10Tue	<br>If it were otherwise, what|<br>What	
E10Wed	<br>and if it is appropriate for me to go as well, they|<br>If it is appropriate for me to go to Jerusalem, those whom you appoint	
E10Thu		
E10Fri	<br>For our|<br>Our	
E10Sat	<br>Now I|<br>I	
E10Sun		
E11Mon	<br>for with|<br>With	
E11Tue	<br>‘Thanks|<br>Thanks	
E11Wed		
E11Thu		
E11Fri		
E11Sat		
E11Sun		
E12Mon	<br>for we|<br>We	
E12Tue	<br>And he|<br>Christ	
E12Wed		
E12Thu	<br>Because we have these|<br>Because we have God’s	
E12Fri	<br>for being|<br>Being	
E12Sat		
E12Sun		
E13Mon		
E13Tue		
E13Wed	<br>Because the|<br>The	
E13Thu		
E13Fri	<br>Now I|<br>I	
E13Sat	<br>We do however speak of|<br>We preach	
E13Sun		
E14Mon	<br>This is why for|<br>For	
E14Tue	<br>Yet I|<br>I	
E14Wed		
E14Thu		
E14Fri		
E14Sat		
E14Sun		
E15Mon		
E15Tue		
E15Wed		
E15Thu		
E15Fri	<br>But when|<br>When	
E15Sat	<br>This is why I|<br>I	
E15Sun	<br>because God|<br>God,	
E16Mon		
E16Tue		
E16Wed		
E16Thu		
E16Fri	<br>In him we have redemption through his blood|<br>We have redemption through Christ’s blood	
E16Sat		
E16Sun		
E17Mon	<br>He has put everything beneath his feet|<br>God has put everything beneath Christ’s feet	
E17Tue	<br>You are therefore|<br>You are	
E17Wed		
E17Thu	<br>so that we may be|<br>Let us be	
E17Fri	<br>Therefore I say this, and testify|<br>I testify	
E17Sat		
E17Sun	<br>What company does the sanctuary of God keep with idols? And you|<br>You	
E18Mon	<br>Therefore, putting|<br>Putting	
E18Tue		
E18Wed		
E18Thu	<br>but you too, each one of you,|<br>Each one of you is	
E18Fri		
E18Sat		
E18Sun	<br>Then there is this: the|<br>The	
E19Mon		
E19Tue	<br>For God|<br>God	
E19Wed		
E19Thu		
E19Fri	<br>Only behave|<br>Behave	
E19Sat	<br>And so, my|<br>My	
E19Sun		
E20Mon	<br>And so, my|<br>My	
E20Tue	<br>upholding|<br>Uphold	
E20Wed		
E20Thu		
E20Fri	<br>Yes, I|<br>I	
E20Sat		
E20Sun		
E21Mon		
E21Tue	Christ, … that has come to you. Throughout the world it|Christ. … Throughout the world the Gospel	
E21Wed	<br>He|<br>Christ	
E21Thu		
E21Fri		
E21Sat		
E21Sun	<br>‘yet we|<br>We%Christ.’|Christ.	
E22Mon		
E22Tue		
E22Wed	<br>And whatever|<br>Whatever	
E22Thu		
E22Fri		
E22Sat		
E22Sun		
E23Mon		
E23Tue	<br>And you|<br>You	
E23Wed		
E23Thu		
E23Fri	<br>And so, brothers|<br>Brothers	
E23Sat		
E23Sun	<br>But God|<br>God	
E24Mon	<br>For you|<br>You	
E24Tue	<br>For with|<br>With	
E24Wed	<br>Finally, brothers|<br>Brothers	
E24Thu		
E24Fri	<br>Because God|<br>God	
E24Sat		
E24Sun	<br>for he is our peace. He has made the two one|<br>Christ is our peace. He has made Jew and Gentile one	
E25Mon		
E25Tue	<br>when he|<br>The Lord	
E25Wed		
E25Thu		
E25Fri		
E25Sat		
E25Sun		
E26Mon		
E26Tue	<br>Now we|<br>We	
E26Wed		
E26Thu		
E26Fri		
E26Sat		
E26Sun	<br>for you|<br>You	
E27Mon		
E27Tue		
E27Wed		
E27Thu		
E27Fri	… Do not be ashamed then|… Do not be ashamed	
E27Sat		
E27Sun	<br>Finally, my|<br>My	
E28Mon		
E28Tue		
E28Wed		
E28Thu		
E28Fri		
E28Sat		
E28Sun	<br>and giving|<br>Give	
E29Mon		
E29Tue		
E29Wed		
E29Thu	<br>This Melchizedek|<br>Melchizedek	
E29Fri		
E29Sat	<br>Remember then|<br>Remember	
E29Sun		
E30Mon	<br>For if that first one|<br>If the first covenant	
E30Tue	<br>By this the|<br>The	
E30Wed		
E30Thu	<br>Do not then|<br>Do not	
E30Fri		
E30Sat	<br>Therefore as|<br>As	
E30Sun	<br>Therefore, as|<br>As	
E31Mon		
E31Tue		
E31Wed		
E31Thu	<br>Therefore, my|<br>My	
E31Fri		
E31Sat		
E31Sun		
E32Mon		
E32Tue		
E32Wed		
E32Thu	<br>Submit then|<br>Submit	
E32Fri		
E32Sat	<br>And we|<br>We	
E32Sun		
E33Mon	<br>For to|<br>To	
E33Tue	<br>‘For those|<br>‘Those	
E33Wed		
E33Thu		
E33Fri		
E33Sat		
E33Sun	<br>You, though|<br>You, Timothy	
E34Mon		
E34Tue	<br>then the|<br>The	
E34Wed		
E34Thu		
E34Fri		
E34Sat	<br>But you, man of God, flee from these things|<br>But you, man of God, flee from evil	
E34Sun		
E35Mon		
E35Tue		
E35Wed		
E35Thu		
E35Fri		
E35Sat		
E35Sun		
E36Mon		
E36Tue		
E36Wed	<br>‘Let all the nations|<br>The Lord says … ‘Let all the nations	
E36Thu		
E36Fri		
E36Sat	<br>Let us then|<br>Let us	
E36Sun	<br>Then there is this. You|<br>You	
G1Mon		
G1Tue		
G1Wed		
G1Thu		
G1Fri		
G1Sat		<br>On the Sabbath he|<br>On the Sabbath Jesus
G1Sun		
G2Mon		
G2Tue	<br>For the|<br>The	
G2Wed	<br>But the|<br>The	
G2Thu		
G2Fri		
G2Sat		<br>In the early hours before it was light he|<br>In the early hours before it was light Jesus
G2Sun	<br>And, ‘In|<br>‘In%heard.<br>|heard?<br>	<br>Some days later he|<br>Jesus
G3Mon		
G3Tue		
G3Wed	He was six hundred years old when the flood waters appeared on the earth. Noah|Noah was six hundred years old when the flood waters appeared on the earth. He	
G3Thu		
G3Fri		
